"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO301_24_6321_2733_METS","11:32:00","11:32:00","130","10","0","0"
"GO301_24_6321_2733_METS","11:34:00","11:34:00","56","11","0","0"
"GO301_24_6321_2733_METS","11:36:00","11:36:00","199","12","0","0"
"GO301_24_6321_2733_METS","11:44:00","11:44:00","214","13","0","0"
"GO301_24_6321_2733_METS","11:55:00","11:55:00","237","14","0","0"
"GO301_24_6321_1_2733_METS","11:18:00","11:18:00","72","1","0","0"
"GO301_24_6321_1_2733_METS","11:21:00","11:21:00","120","2","0","0"
"GO301_24_6321_1_2733_METS","11:23:00","11:23:00","42","3","0","0"
"GO301_24_6321_1_2733_METS","11:25:00","11:25:00","25","4","0","0"
"GO301_24_6321_1_2733_METS","11:28:00","11:28:00","2","5","0","0"
"GO301_24_6321_1_2733_METS","11:30:00","11:30:00","11","6","0","0"
"GO301_24_6321_1_2733_METS","11:32:00","11:32:00","130","7","0","0"
"GO301_24_6321_1_2733_METS","11:34:00","11:34:00","56","8","0","0"
"GO301_24_6321_1_2733_METS","11:36:00","11:36:00","199","9","0","0"
"GO301_24_6321_1_2733_METS","11:44:00","11:44:00","214","10","0","0"
"GO301_24_6321_1_2733_METS","11:55:00","11:55:00","237","11","0","0"
"GO301_24_6350_2733_METS","12:17:00","12:17:00","237","1","0","0"
"GO301_24_6350_2733_METS","12:29:00","12:29:00","214","2","0","0"
"GO301_24_6350_2733_METS","12:36:00","12:36:00","199","3","0","0"
"GO301_24_6350_2733_METS","12:38:00","12:38:00","56","4","0","0"
"GO301_24_6350_2733_METS","12:40:00","12:40:00","130","5","0","0"
"GO301_24_6350_2733_METS","12:42:00","12:42:00","11","6","0","0"
"GO301_24_6350_2733_METS","12:44:00","12:44:00","2","7","0","0"
"GO301_24_6350_2733_METS","12:47:00","12:47:00","25","8","0","0"
"GO301_24_6350_2733_METS","12:49:00","12:49:00","42","9","0","0"
"GO301_24_6350_2733_METS","12:51:00","12:51:00","120","10","0","0"
"GO301_24_6350_2733_METS","12:54:00","12:54:00","72","11","0","0"
"GO301_24_6350_2733_METS","12:57:00","12:57:00","131","12","0","0"
"GO301_24_6350_2733_METS","12:59:00","12:59:00","162","13","0","0"
"GO301_24_6350_2733_METS","13:05:00","13:05:00","171","14","0","0"
"GO301_24_6350_1_2733_METS","12:17:00","12:17:00","237","1","0","0"
"GO301_24_6350_1_2733_METS","12:29:00","12:29:00","214","2","0","0"
"GO301_24_6350_1_2733_METS","12:36:00","12:36:00","199","3","0","0"
"GO301_24_6350_1_2733_METS","12:38:00","12:38:00","56","4","0","0"
"GO301_24_6350_1_2733_METS","12:40:00","12:40:00","130","5","0","0"
"GO301_24_6350_1_2733_METS","12:42:00","12:42:00","11","6","0","0"
"GO301_24_6350_1_2733_METS","12:44:00","12:44:00","2","7","0","0"
"GO301_24_6350_1_2733_METS","12:47:00","12:47:00","25","8","0","0"
"GO301_24_6350_1_2733_METS","12:49:00","12:49:00","42","9","0","0"
"GO301_24_6350_1_2733_METS","12:51:00","12:51:00","120","10","0","0"
"GO301_24_6350_1_2733_METS","12:54:00","12:54:00","72","11","0","0"
"GO301_24_6351_2733_METS","12:08:00","12:08:00","171","1","0","0"
"GO301_24_6351_2733_METS","12:13:00","12:13:00","162","2","0","0"
"GO301_24_6351_2733_METS","12:15:00","12:15:00","131","3","0","0"
"GO301_24_6351_2733_METS","12:18:00","12:18:00","72","4","0","0"
"GO301_24_6351_2733_METS","12:21:00","12:21:00","120","5","0","0"
"GO301_24_6351_2733_METS","12:23:00","12:23:00","42","6","0","0"
"GO301_24_6351_2733_METS","12:25:00","12:25:00","25","7","0","0"
"GO301_24_6351_2733_METS","12:28:00","12:28:00","2","8","0","0"
"GO301_24_6351_2733_METS","12:30:00","12:30:00","11","9","0","0"
"GO301_24_6351_2733_METS","12:32:00","12:32:00","130","10","0","0"
"GO301_24_6351_2733_METS","12:34:00","12:34:00","56","11","0","0"
"GO301_24_6351_2733_METS","12:36:00","12:36:00","199","12","0","0"
"GO301_24_6351_2733_METS","12:44:00","12:44:00","214","13","0","0"
"GO301_24_6351_2733_METS","12:55:00","12:55:00","237","14","0","0"
"GO301_24_6351_1_2733_METS","12:10:00","12:10:00","171","1","0","0"
"GO301_24_6351_1_2733_METS","12:15:00","12:15:00","162","2","0","0"
"GO301_24_6351_1_2733_METS","12:17:00","12:17:00","131","3","0","0"
"GO301_24_6351_1_2733_METS","12:20:00","12:20:00","72","4","0","0"
"GO301_24_6351_1_2733_METS","12:23:00","12:23:00","120","5","0","0"
"GO301_24_6351_1_2733_METS","12:25:00","12:25:00","42","6","0","0"
"GO301_24_6351_1_2733_METS","12:27:00","12:27:00","25","7","0","0"
"GO301_24_6351_1_2733_METS","12:30:00","12:30:00","2","8","0","0"
"GO301_24_6351_1_2733_METS","12:32:00","12:32:00","11","9","0","0"
"GO301_24_6351_1_2733_METS","12:34:00","12:34:00","130","10","0","0"
"GO301_24_6351_1_2733_METS","12:36:00","12:36:00","56","11","0","0"
"GO301_24_6351_1_2733_METS","12:38:00","12:38:00","199","12","0","0"
"GO301_24_6351_1_2733_METS","12:46:00","12:46:00","214","13","0","0"
"GO301_24_6351_1_2733_METS","12:57:00","12:57:00","237","14","0","0"
"GO301_24_6351_2_2733_METS","12:18:00","12:18:00","72","1","0","0"
"GO301_24_6351_2_2733_METS","12:21:00","12:21:00","120","2","0","0"
"GO301_24_6351_2_2733_METS","12:23:00","12:23:00","42","3","0","0"
"GO301_24_6351_2_2733_METS","12:25:00","12:25:00","25","4","0","0"
"GO301_24_6351_2_2733_METS","12:28:00","12:28:00","2","5","0","0"
"GO301_24_6351_2_2733_METS","12:30:00","12:30:00","11","6","0","0"
"GO301_24_6351_2_2733_METS","12:32:00","12:32:00","130","7","0","0"
"GO301_24_6351_2_2733_METS","12:34:00","12:34:00","56","8","0","0"
"GO301_24_6351_2_2733_METS","12:36:00","12:36:00","199","9","0","0"
"GO301_24_6351_2_2733_METS","12:44:00","12:44:00","214","10","0","0"
"GO301_24_6351_2_2733_METS","12:55:00","12:55:00","237","11","0","0"
"GO301_24_6352_2733_METS","13:17:00","13:17:00","237","1","0","0"
"GO301_24_6352_2733_METS","13:29:00","13:29:00","214","2","0","0"
"GO301_24_6352_2733_METS","13:36:00","13:36:00","199","3","0","0"
"GO301_24_6352_2733_METS","13:38:00","13:38:00","56","4","0","0"
"GO301_24_6352_2733_METS","13:40:00","13:40:00","130","5","0","0"
"GO301_24_6352_2733_METS","13:42:00","13:42:00","11","6","0","0"
"GO301_24_6352_2733_METS","13:44:00","13:44:00","2","7","0","0"
"GO301_24_6352_2733_METS","13:47:00","13:47:00","25","8","0","0"
"GO301_24_6352_2733_METS","13:49:00","13:49:00","42","9","0","0"
"GO301_24_6352_2733_METS","13:51:00","13:51:00","120","10","0","0"
"GO301_24_6352_2733_METS","13:54:00","13:54:00","72","11","0","0"
"GO301_24_6352_2733_METS","13:57:00","13:57:00","131","12","0","0"
"GO301_24_6352_2733_METS","13:59:00","13:59:00","162","13","0","0"
"GO301_24_6352_2733_METS","14:05:00","14:05:00","171","14","0","0"
"GO301_24_6352_1_2733_METS","13:18:00","13:18:00","237","1","0","0"
"GO301_24_6352_1_2733_METS","13:30:00","13:30:00","214","2","0","0"
"GO301_24_6352_1_2733_METS","13:37:00","13:37:00","199","3","0","0"
"GO301_24_6352_1_2733_METS","13:39:00","13:39:00","56","4","0","0"
"GO301_24_6352_1_2733_METS","13:41:00","13:41:00","130","5","0","0"
"GO301_24_6352_1_2733_METS","13:43:00","13:43:00","11","6","0","0"
"GO301_24_6352_1_2733_METS","13:45:00","13:45:00","2","7","0","0"
"GO301_24_6352_1_2733_METS","13:48:00","13:48:00","25","8","0","0"
"GO301_24_6352_1_2733_METS","13:50:00","13:50:00","42","9","0","0"
"GO301_24_6352_1_2733_METS","13:52:00","13:52:00","120","10","0","0"
"GO301_24_6352_1_2733_METS","13:55:00","13:55:00","72","11","0","0"
"GO301_24_6352_1_2733_METS","13:58:00","13:58:00","131","12","0","0"
"GO301_24_6352_1_2733_METS","14:00:00","14:00:00","162","13","0","0"
"GO301_24_6352_1_2733_METS","14:06:00","14:06:00","171","14","0","0"
"GO301_24_6352_2_2733_METS","13:17:00","13:17:00","237","1","0","0"
"GO301_24_6352_2_2733_METS","13:29:00","13:29:00","214","2","0","0"
"GO301_24_6352_2_2733_METS","13:36:00","13:36:00","199","3","0","0"
"GO301_24_6352_2_2733_METS","13:38:00","13:38:00","56","4","0","0"
"GO301_24_6352_2_2733_METS","13:40:00","13:40:00","130","5","0","0"
"GO301_24_6352_2_2733_METS","13:42:00","13:42:00","11","6","0","0"
"GO301_24_6352_2_2733_METS","13:44:00","13:44:00","2","7","0","0"
"GO301_24_6352_2_2733_METS","13:47:00","13:47:00","25","8","0","0"
"GO301_24_6352_2_2733_METS","13:49:00","13:49:00","42","9","0","0"
"GO301_24_6352_2_2733_METS","13:51:00","13:51:00","120","10","0","0"
"GO301_24_6352_2_2733_METS","13:54:00","13:54:00","72","11","0","0"
"GO301_24_6353_2733_METS","13:08:00","13:08:00","171","1","0","0"
"GO301_24_6353_2733_METS","13:13:00","13:13:00","162","2","0","0"
"GO301_24_6353_2733_METS","13:15:00","13:15:00","131","3","0","0"
"GO301_24_6353_2733_METS","13:18:00","13:18:00","72","4","0","0"
"GO301_24_6353_2733_METS","13:21:00","13:21:00","120","5","0","0"
"GO301_24_6353_2733_METS","13:23:00","13:23:00","42","6","0","0"
"GO301_24_6353_2733_METS","13:25:00","13:25:00","25","7","0","0"
"GO301_24_6353_2733_METS","13:28:00","13:28:00","2","8","0","0"
"GO301_24_6353_2733_METS","13:30:00","13:30:00","11","9","0","0"
"GO301_24_6353_2733_METS","13:32:00","13:32:00","130","10","0","0"
"GO301_24_6353_2733_METS","13:34:00","13:34:00","56","11","0","0"
"GO301_24_6353_2733_METS","13:36:00","13:36:00","199","12","0","0"
"GO301_24_6353_2733_METS","13:44:00","13:44:00","214","13","0","0"
"GO301_24_6353_2733_METS","13:55:00","13:55:00","237","14","0","0"
"GO301_24_6353_1_2733_METS","13:18:00","13:18:00","72","1","0","0"
"GO301_24_6353_1_2733_METS","13:21:00","13:21:00","120","2","0","0"
"GO301_24_6353_1_2733_METS","13:23:00","13:23:00","42","3","0","0"
"GO301_24_6353_1_2733_METS","13:25:00","13:25:00","25","4","0","0"
"GO301_24_6353_1_2733_METS","13:28:00","13:28:00","2","5","0","0"
"GO301_24_6353_1_2733_METS","13:30:00","13:30:00","11","6","0","0"
"GO301_24_6353_1_2733_METS","13:32:00","13:32:00","130","7","0","0"
"GO301_24_6353_1_2733_METS","13:34:00","13:34:00","56","8","0","0"
"GO301_24_6353_1_2733_METS","13:36:00","13:36:00","199","9","0","0"
"GO301_24_6353_1_2733_METS","13:44:00","13:44:00","214","10","0","0"
"GO301_24_6353_1_2733_METS","13:55:00","13:55:00","237","11","0","0"
"GO301_24_6354_2733_METS","14:15:00","14:15:00","237","1","0","0"
"GO301_24_6354_2733_METS","14:26:00","14:26:00","214","2","0","0"
"GO301_24_6354_2733_METS","14:33:00","14:33:00","199","3","0","0"
"GO301_24_6354_2733_METS","14:35:00","14:35:00","56","4","0","0"
"GO301_24_6354_2733_METS","14:37:00","14:37:00","130","5","0","0"
"GO301_24_6354_2733_METS","14:39:00","14:39:00","11","6","0","0"
"GO301_24_6354_2733_METS","14:41:00","14:41:00","2","7","0","0"
"GO301_24_6354_2733_METS","14:44:00","14:44:00","25","8","0","0"
"GO301_24_6354_2733_METS","14:46:00","14:46:00","42","9","0","0"
"GO301_24_6354_2733_METS","14:48:00","14:48:00","120","10","0","0"
"GO301_24_6354_2733_METS","14:51:00","14:51:00","72","11","0","0"
"GO301_24_6354_2733_METS","14:54:00","14:54:00","131","12","0","0"
"GO301_24_6354_2733_METS","14:56:00","14:56:00","162","13","0","0"
"GO301_24_6354_2733_METS","15:02:00","15:02:00","171","14","0","0"
"GO301_24_6354_1_2733_METS","14:18:00","14:18:00","237","1","0","0"
"GO301_24_6354_1_2733_METS","14:30:00","14:30:00","214","2","0","0"
"GO301_24_6354_1_2733_METS","14:37:00","14:37:00","199","3","0","0"
"GO301_24_6354_1_2733_METS","14:39:00","14:39:00","56","4","0","0"
"GO301_24_6354_1_2733_METS","14:41:00","14:41:00","130","5","0","0"
"GO301_24_6354_1_2733_METS","14:43:00","14:43:00","11","6","0","0"
"GO301_24_6354_1_2733_METS","14:45:00","14:45:00","2","7","0","0"
"GO301_24_6354_1_2733_METS","14:48:00","14:48:00","25","8","0","0"
"GO301_24_6354_1_2733_METS","14:50:00","14:50:00","42","9","0","0"
"GO301_24_6354_1_2733_METS","14:52:00","14:52:00","120","10","0","0"
"GO301_24_6354_1_2733_METS","14:55:00","14:55:00","72","11","0","0"
"GO301_24_6354_1_2733_METS","14:58:00","14:58:00","131","12","0","0"
"GO301_24_6354_1_2733_METS","15:00:00","15:00:00","162","13","0","0"
"GO301_24_6354_1_2733_METS","15:06:00","15:06:00","171","14","0","0"
"GO301_24_6354_2_2733_METS","14:15:00","14:15:00","237","1","0","0"
"GO301_24_6354_2_2733_METS","14:26:00","14:26:00","214","2","0","0"
"GO301_24_6354_2_2733_METS","14:33:00","14:33:00","199","3","0","0"
"GO301_24_6354_2_2733_METS","14:35:00","14:35:00","56","4","0","0"
"GO301_24_6354_2_2733_METS","14:37:00","14:37:00","130","5","0","0"
"GO301_24_6354_2_2733_METS","14:39:00","14:39:00","11","6","0","0"
"GO301_24_6354_2_2733_METS","14:41:00","14:41:00","2","7","0","0"
"GO301_24_6354_2_2733_METS","14:44:00","14:44:00","25","8","0","0"
"GO301_24_6354_2_2733_METS","14:46:00","14:46:00","42","9","0","0"
"GO301_24_6354_2_2733_METS","14:48:00","14:48:00","120","10","0","0"
"GO301_24_6354_2_2733_METS","14:51:00","14:51:00","72","11","0","0"
"GO301_24_6355_2733_METS","14:08:00","14:08:00","171","1","0","0"
"GO301_24_6355_2733_METS","14:13:00","14:13:00","162","2","0","0"
"GO301_24_6355_2733_METS","14:15:00","14:15:00","131","3","0","0"
"GO301_24_6355_2733_METS","14:18:00","14:18:00","72","4","0","0"
"GO301_24_6355_2733_METS","14:21:00","14:21:00","120","5","0","0"
"GO301_24_6355_2733_METS","14:23:00","14:23:00","42","6","0","0"
"GO301_24_6355_2733_METS","14:25:00","14:25:00","25","7","0","0"
"GO301_24_6355_2733_METS","14:28:00","14:28:00","2","8","0","0"
"GO301_24_6355_2733_METS","14:30:00","14:30:00","11","9","0","0"
"GO301_24_6355_2733_METS","14:32:00","14:32:00","130","10","0","0"
"GO301_24_6355_2733_METS","14:34:00","14:34:00","56","11","0","0"
"GO301_24_6355_2733_METS","14:36:00","14:36:00","199","12","0","0"
"GO301_24_6355_2733_METS","14:44:00","14:44:00","214","13","0","0"
"GO301_24_6355_2733_METS","14:55:00","14:55:00","237","14","0","0"
"GO301_24_6355_1_2733_METS","14:10:00","14:10:00","171","1","0","0"
"GO301_24_6355_1_2733_METS","14:15:00","14:15:00","162","2","0","0"
"GO301_24_6355_1_2733_METS","14:17:00","14:17:00","131","3","0","0"
"GO301_24_6355_1_2733_METS","14:20:00","14:20:00","72","4","0","0"
"GO301_24_6355_1_2733_METS","14:23:00","14:23:00","120","5","0","0"
"GO301_24_6355_1_2733_METS","14:25:00","14:25:00","42","6","0","0"
"GO301_24_6355_1_2733_METS","14:27:00","14:27:00","25","7","0","0"
"GO301_24_6355_1_2733_METS","14:30:00","14:30:00","2","8","0","0"
"GO301_24_6355_1_2733_METS","14:32:00","14:32:00","11","9","0","0"
"GO301_24_6355_1_2733_METS","14:34:00","14:34:00","130","10","0","0"
"GO301_24_6355_1_2733_METS","14:36:00","14:36:00","56","11","0","0"
"GO301_24_6355_1_2733_METS","14:38:00","14:38:00","199","12","0","0"
"GO301_24_6355_1_2733_METS","14:46:00","14:46:00","214","13","0","0"
"GO301_24_6355_1_2733_METS","14:57:00","14:57:00","237","14","0","0"
"GO301_24_6355_2_2733_METS","14:18:00","14:18:00","72","1","0","0"
"GO301_24_6355_2_2733_METS","14:21:00","14:21:00","120","2","0","0"
"GO301_24_6355_2_2733_METS","14:23:00","14:23:00","42","3","0","0"
"GO301_24_6355_2_2733_METS","14:25:00","14:25:00","25","4","0","0"
"GO301_24_6355_2_2733_METS","14:28:00","14:28:00","2","5","0","0"
"GO301_24_6355_2_2733_METS","14:30:00","14:30:00","11","6","0","0"
"GO301_24_6355_2_2733_METS","14:32:00","14:32:00","130","7","0","0"
"GO301_24_6355_2_2733_METS","14:34:00","14:34:00","56","8","0","0"
"GO301_24_6355_2_2733_METS","14:36:00","14:36:00","199","9","0","0"
"GO301_24_6355_2_2733_METS","14:44:00","14:44:00","214","10","0","0"
"GO301_24_6355_2_2733_METS","14:55:00","14:55:00","237","11","0","0"
"GO301_24_6356_2733_METS","15:17:00","15:17:00","237","1","0","0"
"GO301_24_6356_2733_METS","15:29:00","15:29:00","214","2","0","0"
"GO301_24_6356_2733_METS","15:36:00","15:36:00","199","3","0","0"
"GO301_24_6356_2733_METS","15:38:00","15:38:00","56","4","0","0"
"GO301_24_6356_2733_METS","15:40:00","15:40:00","130","5","0","0"
"GO301_24_6356_2733_METS","15:42:00","15:42:00","11","6","0","0"
"GO301_24_6356_2733_METS","15:44:00","15:44:00","2","7","0","0"
"GO301_24_6356_2733_METS","15:47:00","15:47:00","25","8","0","0"
"GO301_24_6356_2733_METS","15:49:00","15:49:00","42","9","0","0"
"GO301_24_6356_2733_METS","15:51:00","15:51:00","120","10","0","0"
"GO301_24_6356_2733_METS","15:54:00","15:54:00","72","11","0","0"
"GO301_24_6356_2733_METS","15:57:00","15:57:00","131","12","0","0"
"GO301_24_6356_2733_METS","15:59:00","15:59:00","162","13","0","0"
"GO301_24_6356_2733_METS","16:05:00","16:05:00","171","14","0","0"
"GO301_24_6356_1_2733_METS","15:18:00","15:18:00","237","1","0","0"
"GO301_24_6356_1_2733_METS","15:30:00","15:30:00","214","2","0","0"
"GO301_24_6356_1_2733_METS","15:37:00","15:37:00","199","3","0","0"
"GO301_24_6356_1_2733_METS","15:39:00","15:39:00","56","4","0","0"
"GO301_24_6356_1_2733_METS","15:41:00","15:41:00","130","5","0","0"
"GO301_24_6356_1_2733_METS","15:43:00","15:43:00","11","6","0","0"
"GO301_24_6356_1_2733_METS","15:45:00","15:45:00","2","7","0","0"
"GO301_24_6356_1_2733_METS","15:48:00","15:48:00","25","8","0","0"
"GO301_24_6356_1_2733_METS","15:50:00","15:50:00","42","9","0","0"
"GO301_24_6356_1_2733_METS","15:52:00","15:52:00","120","10","0","0"
"GO301_24_6356_1_2733_METS","15:55:00","15:55:00","72","11","0","0"
"GO301_24_6356_1_2733_METS","15:58:00","15:58:00","131","12","0","0"
"GO301_24_6356_1_2733_METS","16:00:00","16:00:00","162","13","0","0"
"GO301_24_6356_1_2733_METS","16:06:00","16:06:00","171","14","0","0"
"GO301_24_6356_2_2733_METS","15:17:00","15:17:00","237","1","0","0"
"GO301_24_6356_2_2733_METS","15:29:00","15:29:00","214","2","0","0"
"GO301_24_6356_2_2733_METS","15:36:00","15:36:00","199","3","0","0"
"GO301_24_6356_2_2733_METS","15:38:00","15:38:00","56","4","0","0"
"GO301_24_6356_2_2733_METS","15:40:00","15:40:00","130","5","0","0"
"GO301_24_6356_2_2733_METS","15:42:00","15:42:00","11","6","0","0"
"GO301_24_6356_2_2733_METS","15:44:00","15:44:00","2","7","0","0"
"GO301_24_6356_2_2733_METS","15:47:00","15:47:00","25","8","0","0"
"GO301_24_6356_2_2733_METS","15:49:00","15:49:00","42","9","0","0"
"GO301_24_6356_2_2733_METS","15:51:00","15:51:00","120","10","0","0"
"GO301_24_6356_2_2733_METS","15:54:00","15:54:00","72","11","0","0"
"GO301_24_6357_2733_METS","15:08:00","15:08:00","171","1","0","0"
"GO301_24_6357_2733_METS","15:13:00","15:13:00","162","2","0","0"
"GO301_24_6357_2733_METS","15:15:00","15:15:00","131","3","0","0"
"GO301_24_6357_2733_METS","15:18:00","15:18:00","72","4","0","0"
"GO301_24_6357_2733_METS","15:21:00","15:21:00","120","5","0","0"
"GO301_24_6357_2733_METS","15:23:00","15:23:00","42","6","0","0"
"GO301_24_6357_2733_METS","15:25:00","15:25:00","25","7","0","0"
"GO301_24_6357_2733_METS","15:28:00","15:28:00","2","8","0","0"
"GO301_24_6357_2733_METS","15:30:00","15:30:00","11","9","0","0"
"GO301_24_6357_2733_METS","15:32:00","15:32:00","130","10","0","0"
"GO301_24_6357_2733_METS","15:34:00","15:34:00","56","11","0","0"
"GO301_24_6357_2733_METS","15:36:00","15:36:00","199","12","0","0"
"GO301_24_6357_2733_METS","15:44:00","15:44:00","214","13","0","0"
"GO301_24_6357_2733_METS","15:55:00","15:55:00","237","14","0","0"
"GO301_24_6357_1_2733_METS","15:10:00","15:10:00","171","1","0","0"
"GO301_24_6357_1_2733_METS","15:15:00","15:15:00","162","2","0","0"
"GO301_24_6357_1_2733_METS","15:17:00","15:17:00","131","3","0","0"
"GO301_24_6357_1_2733_METS","15:20:00","15:20:00","72","4","0","0"
"GO301_24_6357_1_2733_METS","15:23:00","15:23:00","120","5","0","0"
"GO301_24_6357_1_2733_METS","15:25:00","15:25:00","42","6","0","0"
"GO301_24_6357_1_2733_METS","15:27:00","15:27:00","25","7","0","0"
"GO301_24_6357_1_2733_METS","15:30:00","15:30:00","2","8","0","0"
"GO301_24_6357_1_2733_METS","15:32:00","15:32:00","11","9","0","0"
"GO301_24_6357_1_2733_METS","15:34:00","15:34:00","130","10","0","0"
"GO301_24_6357_1_2733_METS","15:36:00","15:36:00","56","11","0","0"
"GO301_24_6357_1_2733_METS","15:38:00","15:38:00","199","12","0","0"
"GO301_24_6357_1_2733_METS","15:46:00","15:46:00","214","13","0","0"
"GO301_24_6357_1_2733_METS","15:57:00","15:57:00","237","14","0","0"
"GO301_24_6357_2_2733_METS","15:18:00","15:18:00","72","1","0","0"
"GO301_24_6357_2_2733_METS","15:21:00","15:21:00","120","2","0","0"
"GO301_24_6357_2_2733_METS","15:23:00","15:23:00","42","3","0","0"
"GO301_24_6357_2_2733_METS","15:25:00","15:25:00","25","4","0","0"
"GO301_24_6357_2_2733_METS","15:28:00","15:28:00","2","5","0","0"
"GO301_24_6357_2_2733_METS","15:30:00","15:30:00","11","6","0","0"
"GO301_24_6357_2_2733_METS","15:32:00","15:32:00","130","7","0","0"
"GO301_24_6357_2_2733_METS","15:34:00","15:34:00","56","8","0","0"
"GO301_24_6357_2_2733_METS","15:36:00","15:36:00","199","9","0","0"
"GO301_24_6357_2_2733_METS","15:44:00","15:44:00","214","10","0","0"
"GO301_24_6357_2_2733_METS","15:55:00","15:55:00","237","11","0","0"
"GO301_24_6358_2733_METS","16:17:00","16:17:00","237","1","0","0"
"GO301_24_6358_2733_METS","16:29:00","16:29:00","214","2","0","0"
"GO301_24_6358_2733_METS","16:36:00","16:36:00","199","3","0","0"
"GO301_24_6358_2733_METS","16:38:00","16:38:00","56","4","0","0"
"GO301_24_6358_2733_METS","16:40:00","16:40:00","130","5","0","0"
"GO301_24_6358_2733_METS","16:42:00","16:42:00","11","6","0","0"
"GO301_24_6358_2733_METS","16:44:00","16:44:00","2","7","0","0"
"GO301_24_6358_2733_METS","16:47:00","16:47:00","25","8","0","0"
"GO301_24_6358_2733_METS","16:49:00","16:49:00","42","9","0","0"
"GO301_24_6358_2733_METS","16:51:00","16:51:00","120","10","0","0"
"GO301_24_6358_2733_METS","16:54:00","16:54:00","72","11","0","0"
"GO301_24_6358_2733_METS","16:57:00","16:57:00","131","12","0","0"
"GO301_24_6358_2733_METS","16:59:00","16:59:00","162","13","0","0"
"GO301_24_6358_2733_METS","17:05:00","17:05:00","171","14","0","0"
"GO301_24_6358_1_2733_METS","16:18:00","16:18:00","237","1","0","0"
"GO301_24_6358_1_2733_METS","16:30:00","16:30:00","214","2","0","0"
"GO301_24_6358_1_2733_METS","16:37:00","16:37:00","199","3","0","0"
"GO301_24_6358_1_2733_METS","16:39:00","16:39:00","56","4","0","0"
"GO301_24_6358_1_2733_METS","16:41:00","16:41:00","130","5","0","0"
"GO301_24_6358_1_2733_METS","16:43:00","16:43:00","11","6","0","0"
"GO301_24_6358_1_2733_METS","16:45:00","16:45:00","2","7","0","0"
"GO301_24_6358_1_2733_METS","16:48:00","16:48:00","25","8","0","0"
"GO301_24_6358_1_2733_METS","16:50:00","16:50:00","42","9","0","0"
"GO301_24_6358_1_2733_METS","16:52:00","16:52:00","120","10","0","0"
"GO301_24_6358_1_2733_METS","16:55:00","16:55:00","72","11","0","0"
"GO301_24_6358_1_2733_METS","16:58:00","16:58:00","131","12","0","0"
"GO301_24_6358_1_2733_METS","17:00:00","17:00:00","162","13","0","0"
"GO301_24_6358_1_2733_METS","17:06:00","17:06:00","171","14","0","0"
"GO301_24_6358_2_2733_METS","16:17:00","16:17:00","237","1","0","0"
"GO301_24_6358_2_2733_METS","16:29:00","16:29:00","214","2","0","0"
"GO301_24_6358_2_2733_METS","16:36:00","16:36:00","199","3","0","0"
"GO301_24_6358_2_2733_METS","16:38:00","16:38:00","56","4","0","0"
"GO301_24_6358_2_2733_METS","16:40:00","16:40:00","130","5","0","0"
"GO301_24_6358_2_2733_METS","16:42:00","16:42:00","11","6","0","0"
"GO301_24_6358_2_2733_METS","16:44:00","16:44:00","2","7","0","0"
"GO301_24_6358_2_2733_METS","16:47:00","16:47:00","25","8","0","0"
"GO301_24_6358_2_2733_METS","16:49:00","16:49:00","42","9","0","0"
"GO301_24_6358_2_2733_METS","16:51:00","16:51:00","120","10","0","0"
"GO301_24_6358_2_2733_METS","16:54:00","16:54:00","72","11","0","0"
"GO301_24_6359_2733_METS","16:08:00","16:08:00","171","1","0","0"
"GO301_24_6359_2733_METS","16:13:00","16:13:00","162","2","0","0"
"GO301_24_6359_2733_METS","16:15:00","16:15:00","131","3","0","0"
"GO301_24_6359_2733_METS","16:18:00","16:18:00","72","4","0","0"
"GO301_24_6359_2733_METS","16:21:00","16:21:00","120","5","0","0"
"GO301_24_6359_2733_METS","16:23:00","16:23:00","42","6","0","0"
"GO301_24_6359_2733_METS","16:25:00","16:25:00","25","7","0","0"
"GO301_24_6359_2733_METS","16:28:00","16:28:00","2","8","0","0"
"GO301_24_6359_2733_METS","16:30:00","16:30:00","11","9","0","0"
"GO301_24_6359_2733_METS","16:32:00","16:32:00","130","10","0","0"
"GO301_24_6359_2733_METS","16:34:00","16:34:00","56","11","0","0"
"GO301_24_6359_2733_METS","16:36:00","16:36:00","199","12","0","0"
"GO301_24_6359_2733_METS","16:44:00","16:44:00","214","13","0","0"
"GO301_24_6359_2733_METS","16:55:00","16:55:00","237","14","0","0"
"GO301_24_6359_1_2733_METS","16:10:00","16:10:00","171","1","0","0"
"GO301_24_6359_1_2733_METS","16:15:00","16:15:00","162","2","0","0"
"GO301_24_6359_1_2733_METS","16:17:00","16:17:00","131","3","0","0"
"GO301_24_6359_1_2733_METS","16:20:00","16:20:00","72","4","0","0"
"GO301_24_6359_1_2733_METS","16:23:00","16:23:00","120","5","0","0"
"GO301_24_6359_1_2733_METS","16:25:00","16:25:00","42","6","0","0"
"GO301_24_6359_1_2733_METS","16:27:00","16:27:00","25","7","0","0"
"GO301_24_6359_1_2733_METS","16:30:00","16:30:00","2","8","0","0"
"GO301_24_6359_1_2733_METS","16:32:00","16:32:00","11","9","0","0"
"GO301_24_6359_1_2733_METS","16:34:00","16:34:00","130","10","0","0"
"GO301_24_6359_1_2733_METS","16:36:00","16:36:00","56","11","0","0"
"GO301_24_6359_1_2733_METS","16:38:00","16:38:00","199","12","0","0"
